,2nd Iteration Candidates,TweetSentence,annotation,completeness,current_minus_entry,entry_batch,hashtags,index,phase1Candidates,sentID,tweetID,user
14,['cbo'],Can't wait for the CBO score.,[],True,0.0,15,nan,,CBO::*4*||,1,753,TrumpanzeeSaid
15,[],"Dear @tedcruz, if  is so great, Why is the @AmerMedicalAssn against it?",[],True,0.0,15,"AHCA, VoteNoAHCA",,,0,754,Jamie_Zapata_
16,['vote'],Do you think you will survive a yes vote?,[],True,0.0,15,"AHCA, VoteNoAHCA",,,1,754,Jamie_Zapata_
18,[],&amp; you won't have $$ to protect you then!,[],True,0.0,15,"ahca, gopkillspeople, thegop",,,1,755,blissful1985
19,[],is evil,[],True,0.0,15,"ahca, gopkillspeople, thegop",,,2,755,blissful1985
20,['usa'],"Again, USA:",['usa'],True,0.0,15,AHCA,,nan,0,756,michael_w_busch
23,['senate'],And tell the Senate to .,[],True,0.0,15,AHCA,,Senate::*3*||,3,756,michael_w_busch
24,"['vote', 'people']",Vote these inhumane people out of office,[],True,0.0,15,"TrumpDontCare, AHCA, resist",,,0,757,WoolPearls
25,[],This is insane.,[],True,0.0,15,"AHCA, shame, trumpcare",,,0,758,clrthrn
26,['people'],It's a law condemning women and poor people.,[],True,0.0,15,"AHCA, shame, trumpcare",,,1,758,clrthrn
27,[],"@RepMcSally,",[],True,0.0,15,"TrumpCare, AHCA",,,0,759,SujOfficial
28,[],Screw you!,[],True,0.0,15,"TrumpCare, AHCA",,nan,1,759,SujOfficial
29,['folks'],You sentenced innocent folks to death!,[],True,0.0,15,"TrumpCare, AHCA",,,2,759,SujOfficial
30,[],You are the death panel!,[],True,0.0,15,"TrumpCare, AHCA",,,3,759,SujOfficial
31,['us'],You will hear us!,[],True,0.0,15,"TrumpCare, AHCA",,,4,759,SujOfficial
32,['people'],WE The People are watching!,[],True,0.0,15,"TheResistance, Obamacare",,People::*2*||,0,760,therealezway
33,"['gop', '2 dems', 'voted', 'go']","The GOP &amp; 2 DEMS who voted against our healthcare, MUST GO!","['gop', 'dems']",True,0.0,15,"TheResistance, Obamacare",,GOP::*1*||2 DEMS::*3*4*||GO::*11*||,1,760,therealezway
34,"['house republicans', 'vote']",California's House Republicans are crucial to the healthcare vote.,"['california', 'house republicans', 'healthcare']",True,0.0,15,nan,,California's House Republicans::*0*1*2*||,0,761,jane_long
35,[],More than half are undecided,[],True,0.0,15,nan,,,1,761,jane_long
36,"['senate on obamacare', 'repeal', 'party', 'house', 'vote']",@JoeNBC So...begin to work with the Senate on Obamacare repeal or throw a party to celebrate the House vote?,"['senate', 'obamacare', 'house']",True,0.0,15,nan,,Senate on Obamacare::*7*8*9*||House::*18*||,0,762,TheKrothRoads
38,"['rich', 'party', 'people']","tfw you're rich and your party will condemn thousands of people to die prematurely to make you richer
 ",['nan'],True,0.0,15,Obamacare,,nan,0,763,KennedyConnolly
39,"['rose garden', 'right']","At Rose Garden after a win he boasts, ""I'm not a politician, how my doin' not too bad hah, I'm President, right!""",['rose garden'],True,0.0,15,"FakePOTUS, Obamacare",,Rose Garden::*1*2*||,0,764,es4ideas
40,['authoritarian kleptocracy'],In other words the: has approved &amp; is promoting Authoritarian Kleptocracy..,['authoritarian kleptocracy'],True,0.0,15,"GOP, TrumpRussia",,Authoritarian Kleptocracy::*9*10*||,0,765,AgentScully2017
41,[],Independent  investigation NOW.,[],True,0.0,15,"GOP, TrumpRussia",,,1,765,AgentScully2017
42,[],Somehow I bet erectile dysfunction isn't considered a pre-existing condition.,[],True,0.0,15,nan,,,0,766,elizmayerle
43,['us'],"Love to pay for their boners, lucky us.",[],True,0.0,15,nan,,,1,766,elizmayerle
44,[],Mmmerica.,[],True,0.0,15,nan,,nan,2,766,elizmayerle
45,"['obamacare', 'people']",How Obamacare Fails People With Pre-existing Conditions,['obamacare'],True,0.0,15,"AHCA, Obamacare",,nan,0,767,IsabelaRM1
46,[],Affordable Care Act,['affordable care act'],True,0.0,15,"AHCA, Obamacare",,nan,1,767,IsabelaRM1
47,"['repeal', 'hr', 'vote', 'congress']",repeal HR are rushing to a vote contains an exemption for members of Congress &amp; staff from losing benefits that bill eliminates.,"['hr', 'congress']",True,0.0,15,ObamaCare,,HR::*1*||Congress::*13*||,0,768,LaraLMek
48,['sc'],Retweeted Jim Clyburn SC-06 (@ClyburnSC06):,['jim clyburn'],True,0.0,15,AHCA,,nan,0,769,Senecaangel
49,[],The  will have such an egregious and inhumane impact on...,[],True,0.0,15,AHCA,,,1,769,Senecaangel
50,[],"@PAAttorneyGen will you join him, please?",[],True,0.0,15,nan,,,0,770,JanetteKirchner
51,['pa'],With love- a resident of Pa.,['pa'],True,0.0,15,nan,,Pa::*5*||,1,770,JanetteKirchner
53,[],"I never really loved the expression, but @CharlesPPierce just went all types of masshole on the  and he might just have a point",[],True,0.0,15,AHCA,,,0,772,Pat_Beaudry
54,"['republican', 'house', 'voted']",20 Republican House Members Voted Against the Healthcare Bill,"['republican', 'healthcare bill']",True,0.0,15,"Obamacare, AHCA",,nan,0,773,ProjRepubic
55,[],Shame!,[],True,0.0,15,nan,,nan,0,774,Treecy_WildTale
57,[],Of course.,[],True,0.0,15,nan,,,0,776,kwcollins
58,[],This was always going to happen.,[],True,0.0,15,nan,,,1,776,kwcollins
59,"['go', 'senate', 'house', 'vote']","Will go to conference, and the Senate will make the House vote up or down on theirs.","['senate', 'house']",True,0.0,15,nan,,Senate::*6*||House::*10*||,2,776,kwcollins
60,[],I'M TRYING TO REMAIN CALM BUT HOW CAN I REMAIN CALM WHEN SOME OF MY PREEEXISTING CONDITIONS AREN'T COVERED?,['nan'],True,0.0,15,AHCA,,nan,0,777,delreyxhemmings
61,"['24 house republicans', 'voted', 'trumpcare', 'trump']",These 24 House Republicans voted for Trumpcare in seats where Trump got less tha..,"['house republicans', 'trumpcare', 'trump']",True,0.0,15,nan,,24 House Republicans::*1*2*3*||Trumpcare::*6*||Trump::*10*||,0,778,365TopNews
62,"['house republicans', 'replace', 'repeal', 'obamacare', 'cnn', 'cnn house republicans', 'replace']",House Republicans pass bill to replace and repeal Obamacare - CNN: CNN House Republicans pass bill to replace…,"['house republicans', 'cnn']",True,0.0,15,nan,,House Republicans::*0*1*||Obamacare::*8*||CNN::*10*||CNN House Republicans::*11*12*13*||,0,779,DoyleGlobal
64,['wrong'],"For the wrong reasons, but I'll take it",[],True,0.0,15,nan,,,1,780,AmberKinion
65,['moro'],"@cathymcmorris thanks MoRo, yor a peach.",[],True,0.0,15,"AHCA, WA5",,MoRo::*2*||,0,781,JenD1974
66,[],You need to be repealed and replaced.,[],True,0.0,15,"AHCA, WA5",,,1,781,JenD1974
67,[],@votebenstuckart,[],True,0.0,15,"AHCA, WA5",,,2,781,JenD1974
68,['americans'],The  will not serve those Americans with pre-existing conditions.,['americans'],True,0.0,15,"AHCA, midterms2018",,Americans::*5*||,0,782,turtledoveictus
69,[],Don't B fooled.,[],True,0.0,15,"AHCA, midterms2018",,,1,782,turtledoveictus
70,[],Does this mean that I can no longer thumb my nose at  and ignore the mandate?,[],True,0.0,15,"Obamacare, AHCA",,,0,783,historiarex
71,[],"Darn, I love shafting government.",[],True,0.0,15,"Obamacare, AHCA",,,1,783,historiarex
72,['house'],Do u agree w/ what The House did 2  today?,['house'],True,0.0,15,obamacare,,House::*6*||,0,784,wdasfm
74,['richie'],"It all trickles down here, Richie!",['richie'],True,0.0,15,"TrumpCare, AHCA, plutocrats, GlobalNonLeadership",,Richie::*5*||,0,785,quixotequest
75,['go'],When they go low...,[],True,0.0,15,nan,,,0,786,urbnlibertarian
76,"['house', 'vote', 'america']",My statement on how today's House vote on the  and will hurt America's kids.,"['house', 'america']",True,0.0,15,AHCA,,House::*5*||America's::*12*||,0,787,jimsteyer
78,[],Wow.,[],True,0.0,15,nan,,nan,0,789,ojapa
79,['house'],The house actually did it.,['house'],True,0.0,15,nan,,,1,789,ojapa
80,[],JFC.,['jfc'],True,0.0,15,nan,,nan,2,789,ojapa
81,"['senate', 'vote', 'republicans']",Here’s to hoping this dies in the senate and this vote costs Republicans both chambers.,['republicans'],True,0.0,15,nan,,Republicans::*12*||,3,789,ojapa
82,['canadian'],"If you're like me, a fortunate Canadian with access to healthcare, please consider channeling your anger and donating to @PPact",['canadian'],True,0.0,15,nan,,Canadian::*6*||,0,790,rachellmblair
83,"['sweeter', 'liberal']",Nothing SWEETER than Liberal tears!,['liberal'],True,0.0,15,"AHCA, Tcot, trumptrain, MAGA",,SWEETER::*1*||Liberal::*3*||,0,791,CSteven
84,[],Today we are DROWNING in them.,[],True,0.0,15,"AHCA, Tcot, trumptrain, MAGA",,nan,1,791,CSteven
85,['republicans'],THANK YOU Republicans for passing the  !,['republicans'],True,0.0,15,"AHCA, Tcot, trumptrain, MAGA",,Republicans::*2*||,2,791,CSteven
86,"['house republicans', 'trumpcare']",House Republicans were asked to walk the plank on Trumpcare and they did.,"['house republicans', 'trumpcare']",True,0.0,15,nan,,House Republicans::*0*1*||Trumpcare::*9*||,0,792,Resistanceraven
87,[],Hello 2018,[],True,0.0,15,nan,,nan,1,792,Resistanceraven
88,[],I can't wait to see @MSNBC's coverage of these upcoming town halls.,[],True,0.0,15,nan,,,0,793,MarineOneJacob
89,"['gopers', 'vote']",These GOPers are about to get slammed for this  vote!,[],True,0.0,15,nan,,GOPers::*1*||,1,793,MarineOneJacob
90,"['republican', 'voted', 'repeal']",SHAME on evry single republican who voted for this disaster   - just to repeal  U guys are the worst.,[],True,0.0,15,"AHCA, Trumpcare, Obamacare",,,0,794,lynxmc1
91,[],pathetic ppl.,[],True,0.0,15,"AHCA, Trumpcare, Obamacare",,,1,794,lynxmc1
92,"['gop house', 'republicans', 'american', 'people']",The GOP house Republicans passed the  against the will of the American people who when last polled said about 17% supported this bill.,"['gop', 'house republicans', 'american']",True,0.0,15,AHCA,,GOP::*1*||Republicans::*3*||American::*11*||,0,795,EvilGary101
93,['rich'],So take away from the poor to give a tax cut to the rich?,[],True,0.0,15,America,,,0,796,GabbyQuinteros
94,[],You got to be 💩 me.,[],True,0.0,15,America,,,1,796,GabbyQuinteros
95,[],you want this?,[],True,0.0,15,America,,,2,796,GabbyQuinteros
96,[],fight bsck✊🏼,[],True,0.0,15,America,,,3,796,GabbyQuinteros
97,[],"A sexual assault offender can become President, but a sexual assault victim cannot get healthcare.",['president'],True,0.0,15,AHCA,,,0,797,LouLachat
98,"['house', 'horrible health bill']","The House passed this Horrible Health Bill, .","['house', 'health bill']",True,0.0,15,nan,,House::*1*||Horrible Health Bill::*4*5*6*||,0,798,OFFTOMARS11531
99,"['republicans', 'political suicide']",Republicans have committed Political Suicide.,['republicans'],True,0.0,15,nan,,Political Suicide::*3*4*||,1,798,OFFTOMARS11531
100,['obamacare'],My father in law got cancer treatment due to Obamacare,['obamacare'],True,0.0,15,nan,,Obamacare::*9*||,0,799,heardatwork123
10,"['rep', 'voted']","If your Rep voted for , call them on it.",[],True,1.0,15,AHCA,,Rep::*2*||,1,756,michael_w_busch
11,"['rep', 'voted']","If your Rep voted against it, thank them.",[],True,1.0,15,AHCA,,Rep::*2*||,2,756,michael_w_busch
15,"['rep', 'arizona', 'vote']",Only (R) rep in Arizona to vote no.,['arizona'],True,1.0,15,nan,,Arizona::*4*||,0,780,AmberKinion
17,['rep'],"donate here to support @mikelevinca fight for the 307k californians rep. issa betrayed today.


 ",['nan'],True,1.0,15,"saveaca, ahca",,nan,0,788,iamtimothydavis
18,['house republicans'],"Dear House Republicans, Have a nice tax-payer funded 11 day break.",['house republicans'],True,0.0,16,SaveTheACA,,House Republicans::*1*2*||,0,800,eqracer
19,[],We know where you live,[],True,0.0,16,SaveTheACA,,,1,800,eqracer
20,[],Current Mood: The Heart Is A Lonely Hunter.,[],True,0.0,16,AHCA,,nan,0,801,Breznican
21,"['time', 'senators']",Definitely waste no time in calling your Senators.,['senators'],True,0.0,16,"GOP, AHCA",,Senators::*7*||,0,802,IndivisibleLuma
22,[],needs to hear passing  will definitely have political repercussions,[],True,0.0,16,"GOP, AHCA",,,1,802,IndivisibleLuma
23,[],I honestly feel sick over this.,[],True,0.0,16,AHCA,,,0,803,RowlandJordyn
24,[],Does that mean I have another pre-existing contusion to add to my list?,[],True,0.0,16,AHCA,,,1,803,RowlandJordyn
25,[],@SenateMajLdr @SpeakerRyan @HouseGOP @SenateGOP @POTUS Fuck you all.,[],True,0.0,16,nan,,,0,804,melinda_lu18
27,['trump coffins'],Anyone trademarked Trump Coffins yet?,['trump'],True,0.0,16,AHCA,,Trump Coffins::*2*3*||,0,805,HITEXECUTIVE
28,"['voted', 'coloradans', 'die']",They just voted to let Coloradans die.,['coloradans'],True,0.0,16,"FireKenBuck, FireScottTipton, FireDougLamborn",,Coloradans::*5*||,0,806,Lula6288
29,"['care', 'one']",This celebratory atmosphere over stripping health care from the sick is one of the most obscene political spectacles I've witnessed.,[],True,0.0,16,nan,,,0,807,HANAtruly
30,[],@HouseGOP What happens when u sentence a constituent to death and then approve gun purchases for nut jobs?,[],True,0.0,16,nan,,,0,808,Gr82BUs
31,[],Wait for it.,[],True,0.0,16,nan,,nan,1,808,Gr82BUs
32,[],Wait.,[],True,0.0,16,nan,,nan,2,808,Gr82BUs
33,"['house passes bill', 'become law']","""@funder: : House Passes Bill That Will Never Become Law",['house'],True,0.0,16,"BREAKING, trumprussia, russiagate, resist, obamacare",,House Passes Bill::*2*3*4*||Become Law::*8*9*||,0,809,kayemclaren2
34,['us'],LET US HOPE THIS IS TRUE,[],True,0.0,16,"BREAKING, trumprussia, russiagate, resist, obamacare",,nan,1,809,kayemclaren2
35,[],Way to get 'em is through the courts,[],True,0.0,16,nan,,,0,810,GWfashionista
36,['dem'],"Cali,  7 dem seats as good as ours in 2018.",[],True,0.0,16,nan,,,0,811,kidsistah
37,[],"Donate, call, knock on doors.",[],True,0.0,16,nan,,,1,811,kidsistah
38,[],START TODAY.,[],True,0.0,16,nan,,nan,2,811,kidsistah
39,[],Issa et al effectively signed their resignations.,[],True,0.0,16,nan,,,3,811,kidsistah
40,[],The sad part is ...these voters will pay dearly,[],True,0.0,16,nan,,,0,812,Hollyberry872
41,"['house republicans', 'voted', 'cbo', 'time']",House Republicans just voted for a healthcare bill that the CBO didn't even have time to score yet.,"['house republicans', 'cbo']",True,0.0,16,nan,,House Republicans::*0*1*||CBO::*10*||,0,813,KimAcheson
42,"['millions of americans', 'lose', 'care', 'dems']",“Millions of Americans are about to lose health care coverage @GOP are drinking beer”: Dems slam @HouseGOP,"['americans', 'dems']",True,0.0,16,nan,,“Millions of Americans::*0*1*2*||Dems::*14*||,0,814,TheRReport
43,"['democrats', 'house republicans', 'trumpcare', 'vote']","WATCH: Democrats Taunt House Republicans After Trumpcare Vote, Sing 'Na Na Na Na, Hey, Goodbye'","['democrats', 'house republicans', 'trumpcare']",True,0.0,16,nan,,nan,0,815,shanandcrew
44,[],Decorum Abounds,[],True,0.0,16,nan,,nan,1,815,shanandcrew
45,[],is not only cruel and callous.,[],True,0.0,16,TrumpCare,,,0,816,djlavoie
46,[],It's also unconstitutional.,[],True,0.0,16,TrumpCare,,,1,816,djlavoie
47,[],And @AGSchneiderman is on it.,[],True,0.0,16,TrumpCare,,,2,816,djlavoie
48,[],"Properly articulating my feelings about  is hard, but I do have two things to say:",[],True,0.0,16,AHCA,,,0,817,MrsJoeBiden
49,[],1.,[],True,0.0,16,AHCA,,nan,1,817,MrsJoeBiden
50,[],Fuck you @HouseGOP,[],True,0.0,16,AHCA,,,2,817,MrsJoeBiden
51,[],2.,[],True,0.0,16,AHCA,,nan,3,817,MrsJoeBiden
52,[],Super fuck you @PRyan,[],True,0.0,16,AHCA,,,4,817,MrsJoeBiden
53,"['first', 'house republicans']","@realDonaldTrump First, House Republicans are trying to effectively deny access to reproductive health services—a…",['house republicans'],True,0.0,16,nan,,First::*1*||House Republicans::*2*3*||,0,818,AGSchneiderman
54,"['house republicans', 'first', 'obamacare']",House Republicans pass healthcare bill in first step toward replacing Obamacare,"['house republicans', 'obamacare']",True,0.0,16,nan,,House Republicans::*0*1*||Obamacare::*10*||,0,819,BioethicsRR
55,[],"@KamalaHarris I have no doubt you oppose this, but I urge you to make the impact clear and I will stand beside you in this fight.",[],True,0.0,16,nan,,,0,820,YogicAmnesiac
56,"['voted', 'trump']",If you voted for trump thinking you were different from the rest.,['trump'],True,0.0,16,AHCA,,,0,821,beautifullynerd
58,['wrong'],Today proves you are wrong.,[],True,0.0,16,AHCA,,,2,821,beautifullynerd
59,[],Doom in their career in politics &amp; beyond.,[],True,0.0,16,nan,,,0,822,LaMinang
60,['go'],This whole  thing makes my head hurt &amp; pressure go up.,[],True,0.0,16,"AHCA, Trumpcare",,,0,823,nikkiyo
61,"['one', 'die']",One way or another @HouseGOP wants me to die.,[],True,0.0,16,"AHCA, Trumpcare",,,1,823,nikkiyo
62,[],Heartless bastards.,[],True,0.0,16,"AHCA, Trumpcare",,,2,823,nikkiyo
63,[],What a disgrace.,[],True,0.0,16,nan,,,0,824,hipsterhobos
64,[],I don't know why we would expect her to.,[],True,0.0,16,nan,,,0,825,RealChrisCutts
65,"['ivanka', 'voice', 'centrist']","This notion that Ivanka is a ""Voice of reason"" is a Centrist delusion.","['ivanka', 'centrist']",True,0.0,16,nan,,Ivanka::*3*||Voice::*6*||Centrist::*11*||,1,825,RealChrisCutts
66,[],How much did the taxpayers pay for their celebration?,[],True,0.0,16,AHCA,,,0,826,hossp63
67,[],What asses!!,[],True,0.0,16,AHCA,,,1,826,hossp63
68,"['andy biggs', 'congressional house', 'vote', 'repeal']",Andy Biggs was sole  Congressional  House member to vote against  repeal,"['andy biggs', 'congressional house']",True,0.0,16,"AZ, GOP, ACA",,Andy Biggs::*0*1*||Congressional House::*4*5*||,0,827,SusanHowardSXSW
69,"['people', 'rich']",Same people against  R the main ones that need it🤔cuz  is 4 the rich &amp; uninjured &amp; U aint Rich😂,[],True,0.0,16,"Obamacare, TrumpCare",,Rich::*19*||,0,828,End_Prejudice
70,['america'],Today is an absolutely sad day for America.,['america'],True,0.0,16,AHCA,,America::*7*||,0,829,RyanJKaz
71,"['words', 'lose']",I'm at a loss of words because I'll definitely lose my health insurance now.,[],True,0.0,16,AHCA,,,1,829,RyanJKaz
72,"['actually', 'lord vader']","""Oh wow, thanks for visiting-"" ""Actually, Lord Vader says you can't stay here.""",['lord vader'],True,0.0,16,AHCA,,Actually::*5*||Lord Vader::*6*7*||,0,830,JuniperNichols
73,[],*pulls out of bed*,[],True,0.0,16,AHCA,,,1,830,JuniperNichols
74,"['read', 'better', 'dead']",Ever read Better off Dead?,[],True,0.0,16,AHCA,,Better::*2*||Dead::*4*||,0,831,jo_strong_
75,['read'],Read it.,[],True,0.0,16,AHCA,,nan,1,831,jo_strong_
76,"['ptsd', 'canadian', 'military']",You'll see PTSD in the (albeit Canadian) military.,"['ptsd', 'canadian']",True,0.0,16,AHCA,,PTSD::*2*||Canadian::*6*||,2,831,jo_strong_
77,[],Rape is NOT a pre-existing condition  1/2,[],True,0.0,16,AHCA,,,3,831,jo_strong_
78,['right'],Let's get  trending as the right name for  since that's what it really is!,[],True,0.0,16,"TheResistance, Deathcare, AHCA",,,0,832,JustLibertyRi
79,[],PLS RETWEET,[],True,0.0,16,"TheResistance, Deathcare, AHCA",,nan,1,832,JustLibertyRi
80,[],@mikefarb1,[],True,0.0,16,"TheResistance, Deathcare, AHCA",,,2,832,JustLibertyRi
81,[],@HouseGOP,[],True,0.0,16,"TheResistance, Deathcare, AHCA",,,3,832,JustLibertyRi
82,"['the house republicans', 'shameful suicide pact']",I just published “The House Republicans’ Shameful Suicide Pact”,['house republicans'],True,0.0,16,nan,,The House Republicans::*3*4*5*||Shameful Suicide Pact::*6*7*8*||,0,833,ormacheatuco
83,"['putin', 'party', 'murderous boss']",The Grand Ole Putin Party has delivered for their Murderous Boss.,"['grand ole putin party', 'putin']",True,0.0,16,AHCA,,Grand Ole Putin Party::*1*2*3*4*||Murderous Boss::*9*10*||,0,834,YvetteJiselle
84,"['americans', 'die']",Americans will surely Die!,['americans'],True,0.0,16,AHCA,,Die::*3*||,1,834,YvetteJiselle
85,[],Congrats Vladimir.,['vladimir'],True,0.0,16,AHCA,,nan,2,834,YvetteJiselle
86,[],Your plan is working.,[],True,0.0,16,AHCA,,,3,834,YvetteJiselle
87,[],Shit they will never experience.. amazing,[],True,0.0,16,nan,,,0,835,AlexandriaRae_
88,[],GONE GIRLS AND BOYS!!,['nan'],True,0.0,16,nan,,nan,0,836,hannahblue3
89,['joke'],My pinned tweet IS NOT A JOKE!!!,[],True,0.0,16,"AHCA, ResistTrump, VoteThemOut",,JOKE::*6*||,0,837,JamesRusso2d3d
90,['read'],We must  plz read n spread my pinned 🙌🏽🙌🏽🙌🏽 @mmpadellan @funder @CNN,[],True,0.0,16,"AHCA, ResistTrump, VoteThemOut",,,1,837,JamesRusso2d3d
91,['obamacare'],"""white folk hate me like obamacare.""",['obamacare'],True,0.0,16,"aca, ahca, obamacare, whitesupremacy, institutionalracism",,,0,838,KidCano
92,"['words', 'hold']",- @JosephChilliams Words still hold true,[],True,0.0,16,"aca, ahca, obamacare, whitesupremacy, institutionalracism",,Words::*2*||,1,838,KidCano
93,"['congress', 'obamacare', 'getting']","passing while Congress keeps their Obamacare but u see ppl getting happy to ""watch the left cry"" are dumb as shit.","['congress', 'obamacare']",True,0.0,16,AHCA,,Congress::*2*||Obamacare::*5*||,0,839,Dawneei
94,[],Y'all left out to!,[],True,0.0,16,AHCA,,,1,839,Dawneei
95,[],Thanks men who don't have to deal with any of these.,[],True,0.0,16,nan,,,0,840,kec725
96,[],Unacceptable.,[],True,0.0,16,nan,,nan,1,840,kec725
97,"['people', 'time', 'trump', 'gop']","This is it people, time we 4get Trump &amp; focus all our energy on""The GOP"".","['trump', 'gop']",True,0.0,16,AHCA,,Trump::*7*||GOP::*14*||,0,841,ChelseaFunGirl
98,"['hold', 'trump']",Hold them to account on everything including what Trump does,['trump'],True,0.0,16,AHCA,,Trump::*8*||,1,841,ChelseaFunGirl
99,[],Let's hope so....,[],True,0.0,16,nan,,,0,842,Nycd16Indivis
100,[],Special ed services for disabled kids would be cut under the .,[],True,0.0,16,AHCA,,,0,843,judith_graham
101,[],Not much discussed;  really important.,[],True,0.0,16,AHCA,,,1,843,judith_graham
102,[],@CitizenCohn,[],True,0.0,16,AHCA,,,2,843,judith_graham
103,"['jason chaffetz', 'house', 'flynn']","How about that coward @jasoninthehouse Jason Chaffetz, the House Oversight Chair who skipped town for Flynn, but slithered back for","['jason chaffetz', 'house oversight chair', 'flynn']",True,0.0,16,nan,,Jason Chaffetz::*5*6*||Flynn::*15*||,0,844,JeffCerulli
104,['latest'],The latest The Mich Stepping Stones Daily!,['the mich stepping stones daily'],True,0.0,16,"ahca, trumpcare",,Mich Stepping Stones Daily::*3*4*5*6*||,0,845,michstepstone
105,[],Thanks to @bett1230 @Bad_Woof @HillarySi2016,[],True,0.0,16,"ahca, trumpcare",,,1,845,michstepstone
106,"['die', 'senate']",two of my immediate family members will die if the  passes the Senate,['senate'],True,0.0,16,AHCA,,Senate::*12*||,0,846,maraleia
107,['america'],America needs help.,['america'],True,0.0,16,AHCA,,,0,847,wheresmyoj
108,['us'],Someone please help us.,[],True,0.0,16,AHCA,,,1,847,wheresmyoj
109,[],Thread 👇🏽,[],True,0.0,16,nan,,,0,848,thenewred1
110,['gop'],"GOP,",['gop'],True,0.0,16,AHCA,,nan,0,849,AWorldOutOfMind
111,['words'],Your actions belie your words and show that truly you are evil cowards only concerned with yourselves.,[],True,0.0,16,AHCA,,,1,849,AWorldOutOfMind
112,"['voted', 'kill children']",You voted to KILL CHILDREN,[],True,0.0,16,AHCA,,KILL CHILDREN::*3*4*||,2,849,AWorldOutOfMind
16,"['democrats', 'ahca']",Watch as Democrats break out in song as the AHCA passes the House,"['democrats', 'ahca', 'house']",True,0.0,17,nan,,Democrats::*2*||AHCA::*9*||House::*12*||,0,850,CherryCoffeeLou
17,['republicans'],republicans are literally evil lol,['republicans'],True,0.0,17,nan,,nan,0,851,wildestdreamed
18,"['republican', 'voted', 'christianity']",Every Republican who voted for  routinely congratulates themselves for the moral superiority conferred by their smug Christianity.,"['republican', 'christianity']",True,0.0,17,AHCA,,Republican::*1*||Christianity::*16*||,0,852,bpwerks
19,[],This is messed up.,[],True,0.0,17,nan,,,0,853,Raysa_Leer
20,"['house republicans', 'care']","Shame on them ""House Republicans narrowly pass controversial bill to overhaul health-care system""",[],True,0.0,17,nan,,House Republicans::*3*4*||,1,853,Raysa_Leer
21,['us'],@GOP concerned about looking us in the face over .,[],True,0.0,17,AHCA,,,0,854,deplorable_k
22,"['us', 'europe']",Should worry about that as they turn us into Europe w the refugee program.,['europe'],True,0.0,17,AHCA,,Europe::*9*||,1,854,deplorable_k
23,"['obamacare', 'repeal', 'report']",ObamaCare repeal bill could affect employer health plans: report  ♥♥♥,['obamacare'],True,0.0,17,Obamacare,,,0,855,MOnyryx
24,[],"If you ever seriously said ""but her emails,"" whatever mental disorder you have is a pre-existing condition not covered under the .",[],True,0.0,17,AHCA,,,0,856,TheSciBabe
25,[],Suggest not partying yet ... @POTUS @mitchmcconnell_,[],True,0.0,17,nan,,,0,857,Iris2856
26,"['see', 'better']","-- preview of its clever ""high risk pools"" (See  for less expensive, better coverage)",[],True,0.0,17,"Trumpcare, Obamacare",,See::*8*||,0,858,langdonw
27,['time'],"@FoxNews @POTUS @GOP @CNN @MSNBC I'm still doubtful, but hopeful at the same time.",[],True,0.0,17,AHCA,,,0,859,mtnpoet
28,[],Not like we have a choice.,[],True,0.0,17,AHCA,,,1,859,mtnpoet
29,['see'],We shall see.,[],True,0.0,17,AHCA,,,2,859,mtnpoet
30,['trump'],"Is this what Trump meant by ""grab them by the pussy?""",['trump'],True,0.0,17,AHCA,,Trump::*3*||,0,860,mixtapemandi
31,"['goper', 'voted', 'voted']",Would u wanna b a GOPer who voted against  n has 2 face the wrath of the base or 1 who voted 4 it n has 2 face the wrath of evry1 else?,[],True,0.0,17,AHCA,,GOPer::*5*||,0,861,RavenLaR
32,[],I hate him and them and the bill,[],True,0.0,17,nan,,,0,862,jamayypups
33,['die'],I will literally die lol.,[],True,0.0,17,AHCA,,,0,863,NUCLEARnicole
34,['right'],Sounds about right.,[],True,0.0,17,"AHCA, TrumpCare, GOP",,,0,864,LejanATX
35,"['fake christians', 'voted']",Fake Christians just voted to kill their voters for a tax cut.,['christians'],True,0.0,17,"AHCA, TrumpCare, GOP",,Fake Christians::*0*1*||,1,864,LejanATX
36,['congressmen'],"But to Congressmen, this will never matter.",['congressmen'],True,0.0,17,AHCA,,Congressmen::*2*||,0,865,Aurinth
37,[],Why?,[],True,0.0,17,AHCA,,nan,1,865,Aurinth
38,['congress'],Congress and their staff are exempt.,['congress'],True,0.0,17,AHCA,,,2,865,Aurinth
39,['care'],They still get the care we all deserve.,[],True,0.0,17,AHCA,,,3,865,Aurinth
40,[],13,[],True,0.0,17,AHCA,,nan,4,865,Aurinth
41,[],"More appropriate would be ""left a trail of slime as he returned for .""",[],True,0.0,17,AHCA,,,0,866,MagyarBear
42,[],Snakes have much more class than slugs.,['snakes'],True,0.0,17,AHCA,,,1,866,MagyarBear
43,[],Anyone have salt?,[],True,0.0,17,AHCA,,,2,866,MagyarBear
44,['trumpcare'],"We shouldn't call it Trumpcare, since @realDonaldTrump doesn't.",['trumpcare'],True,0.0,17,nan,,Trumpcare::*4*||,0,867,McBlondeLand
45,['ohioans'],"@senrobportman @amyklobuchar Will u oppose ,which would eliminate any progress made in the fight against the ?Will u fight for Ohioans?",[],True,0.0,17,AHCA,,Ohioans::*20*||,0,868,Archmom1
